iter	Passed	Remaining
1478	30812	10854
1479	30817	10827
1480	30842	10808
1481	30847	10782
1482	30852	10755
1483	30858	10729
1484	30864	10703
1485	30889	10684
1486	30894	10658
1487	30900	10632
1488	30905	10606
1489	30910	10580
1490	30937	10561
1491	30943	10535
1492	30949	10509
1493	30954	10483
1494	30960	10458
1495	30984	10438
1496	30989	10412
1497	30995	10386
1498	31000	10361
1499	31005	10335
1500	31031	10316
1501	31036	10290
1502	31042	10264
1503	31047	10239
1504	31052	10213
1505	31078	10194
1506	31083	10168
1507	31089	10143
1508	31095	10117
1509	31100	10092
1510	31125	10073
1511	31131	10047
1512	31136	10022
1513	31142	9996
1514	31147	9971
1515	31173	9952
1516	31178	9927
1517	31184	9901
1518	31189	9876
1519	31195	9851
1520	31220	9831
1521	31225	9806
1522	31237	9783
1523	31242	9758
1524	31248	9733
1525	31274	9714
1526	31279	9689
1527	31284	9663
1528	31290	9638
1529	31295	9613
1530	31321	9594
1531	31327	9569
1532	31332	9544
1533	31338	9519
1534	31343	9495
1535	31369	9476
1536	31374	9451
1537	31380	9426
1538	31387	9401
1539	31395	9377
1540	31445	9366
1541	31474	9348
1542	31498	9328
1543	31507	9305
1544	31513	9280
1545	31539	9261
1546	31545	9237
1547	31550	9212
1548	31556	9187
1549	31561	9162
1550	31587	9144
1551	31593	9119
1552	31598	9095
1553	31603	9070
1554	31609	9045
1555	31635	9027
1556	31641	9002
1557	31646	8977
1558	31652	8953
1559	31657	8929
1560	31690	8912
1561	31695	8887
1562	31701	8863
1563	31706	8838
1564	31712	8814
1565	31737	8795
1566	31742	8771
1567	31747	8746
1568	31753	8722
1569	31758	8698
1570	31787	8680
1571	31793	8656
1572	31799	8632
1573	31804	8607
1574	31809	8583
1575	31834	8564
1576	31839	8540
1577	31845	8516
1578	31850	8492
1579	31856	8468
1580	31880	8449
1581	31885	8424
1582	31891	8400
1583	31896	8376
1584	31902	8352
1585	31930	8335
1586	31936	8311
1587	31942	8287
1588	31947	8263
1589	31953	8239
1590	31978	8220
1591	31984	8196
1592	31989	8172
1593	31994	8149
1594	31999	8125
1595	32025	8106
1596	32030	8082
1597	32036	8059
1598	32041	8035
1599	32047	8011
1600	32073	7993
1601	32078	7969
1602	32083	7945
1603	32089	7922
1604	32094	7898
1605	32120	7880
1606	32126	7856
1607	32131	7833
1608	32137	7809
1609	32142	7786
1610	32167	7767
1611	32172	7743
1612	32178	7720
1613	32183	7696
1614	32188	7673
1615	32212	7654
1616	32218	7631
1617	32223	7607
1618	32229	7584
1619	32234	7561
1620	32259	7542
1621	32264	7519
1622	32270	7495
1623	32281	7473
1624	32286	7450
1625	32312	7432
1626	32317	7409
1627	32322	7385
1628	32328	7362
1629	32333	7339
1630	32359	7320
1631	32364	7297
1632	32369	7274
1633	32375	7251
1634	32382	7229
1635	32409	7210
1636	32414	7187
1637	32420	7164
1638	32425	7141
1639	32431	7119
1640	32456	7100
1641	32488	7083
1642	32511	7064
1643	32533	7044
1644	32539	7022
1645	32566	7003
1646	32571	6981
1647	32577	6958
1648	32582	6935
1649	32587	6912
1650	32613	6893
1651	32618	6871
1652	32624	6848
1653	32629	6825
1654	32634	6802
1655	32659	6784
1656	32665	6761
1657	32670	6739
1658	32675	6716
1659	32681	6693
1660	32707	6675
1661	32713	6652
1662	32718	6630
1663	32724	6607
1664	32729	6585
