iter	NDCG:top=5;type=Base_SumError	NDCG:top=5;type=Base_SumWeight	MAP:top=5_SumError	MAP:top=5_SumWeight
784	266.9092146	400	101.1108333	400
785	266.8984265	400	101.1108333	400
786	266.7582754	400	101.1008333	400
787	266.7582754	400	101.1008333	400
788	266.741966	400	101.0452778	400
789	266.7147385	400	100.9519444	400
790	266.7147385	400	100.9519444	400
791	266.7156072	400	100.9352778	400
792	266.8215769	400	100.9352778	400
793	266.8215769	400	100.9352778	400
794	266.8215769	400	100.9352778	400
795	266.7220505	400	100.9552778	400
796	266.6362355	400	100.8719444	400
797	266.6362355	400	100.8719444	400
798	266.5731624	400	100.9452778	400
799	266.76997	400	100.9452778	400
800	266.8862767	400	100.9252778	400
801	266.8300798	400	100.9752778	400
802	266.8467204	400	101.0586111	400
803	266.8545576	400	101.0752778	400
804	266.8545576	400	101.0752778	400
805	267.0069801	400	101.2952778	400
806	266.8920844	400	101.1908333	400
807	266.7911886	400	101.1908333	400
808	266.8562694	400	101.1908333	400
809	266.8655528	400	101.1975	400
810	266.7428758	400	101.1975	400
811	266.7231366	400	101.1641667	400
812	266.7231366	400	101.1641667	400
813	266.6492912	400	101.1641667	400
814	266.8739682	400	101.1641667	400
815	266.8659016	400	101.1641667	400
816	266.865496	400	101.1475	400
817	266.8416258	400	101.1475	400
818	266.8564279	400	101.1808333	400
819	266.7660138	400	101.1641667	400
820	266.7534787	400	101.1475	400
821	266.740981	400	101.1475	400
822	266.866155	400	101.1475	400
823	266.8786527	400	101.1475	400
824	266.8786527	400	101.1475	400
825	266.871221	400	101.1475	400
826	266.871221	400	101.1475	400
827	266.7460471	400	101.1475	400
828	266.8579224	400	101.1475	400
829	266.8763403	400	101.1475	400
830	266.884024	400	101.1875	400
831	266.906227	400	101.2208333	400
832	266.7810531	400	101.2208333	400
833	266.9021329	400	101.2208333	400
834	266.776959	400	101.2208333	400
835	266.776959	400	101.2208333	400
836	266.7713186	400	101.0475	400
837	266.7713186	400	101.0475	400
838	266.8004672	400	101.0808333	400
839	266.7966253	400	101.0808333	400
840	266.7689548	400	101.0808333	400
841	266.6811197	400	101.0475	400
842	266.7297398	400	101.1975	400
843	266.6976407	400	101.2475	400
844	266.7632432	400	101.2475	400
845	266.6997105	400	101.1675	400
846	266.6266763	400	101.1475	400
847	266.7858683	400	101.3175	400
848	266.8293757	400	101.3419444	400
849	266.671847	400	101.3419444	400
850	266.7235669	400	101.1219444	400
851	266.7392414	400	101.1386111	400
852	266.8055099	400	101.3386111	400
853	266.8736954	400	101.5052778	400
854	266.8736954	400	101.5052778	400
855	266.8580209	400	101.4886111	400
856	266.8682987	400	101.4886111	400
857	266.8658501	400	101.2886111	400
858	266.8240992	400	101.3452778	400
859	266.7947391	400	101.2008333	400
860	266.8123433	400	101.3452778	400
861	266.8123433	400	101.3452778	400
862	266.8123433	400	101.3452778	400
863	266.8315309	400	101.3652778	400
864	266.8123433	400	101.3452778	400
865	266.8123433	400	101.3452778	400
866	266.8054905	400	101.4052778	400
867	266.7980589	400	101.4052778	400
868	266.7980589	400	101.4052778	400
869	266.7806662	400	101.4052778	400
870	266.7980589	400	101.4252778	400
871	266.7965162	400	101.4252778	400
872	266.7965162	400	101.4252778	400
873	266.7533936	400	101.2252778	400
874	266.7863436	400	101.2808333	400
875	266.7614601	400	101.2641667	400
876	266.8054181	400	101.2641667	400
877	266.7540285	400	101.2641667	400
878	266.7502163	400	101.1975	400
879	266.7502163	400	101.1975	400
880	266.7502163	400	101.1975	400
881	266.7502163	400	101.1975	400
882	266.8174648	400	101.2975	400
883	266.8174648	400	101.2975	400
884	266.7753513	400	101.2775	400
885	266.7753513	400	101.2775	400
886	266.8643704	400	101.4975	400
887	266.8643704	400	101.4975	400
888	266.8643704	400	101.4975	400
889	266.8643704	400	101.4975	400
890	266.8017834	400	101.4975	400
891	266.8017834	400	101.4975	400
892	266.8076049	400	101.4975	400
893	266.7471663	400	101.4308333	400
894	266.7471663	400	101.4308333	400
895	266.7471663	400	101.4308333	400
896	266.7298956	400	101.4308333	400
897	266.7298956	400	101.4308333	400
898	266.9689811	400	101.3641667	400
899	266.9956526	400	101.3641667	400
900	266.9640267	400	101.2886111	400
901	267.0767138	400	101.4108333	400
902	267.0632015	400	101.2708333	400
903	266.9668238	400	101.2041667	400
904	266.9668238	400	101.2041667	400
905	267.0423017	400	101.3308333	400
906	267.1619849	400	101.3841667	400
907	267.1619849	400	101.3841667	400
908	267.1619849	400	101.3841667	400
909	267.1723469	400	101.3841667	400
910	267.1723469	400	101.3841667	400
911	267.1723469	400	101.3841667	400
912	267.1819392	400	101.3975	400
913	267.2268508	400	101.4175	400
914	267.1807553	400	101.3841667	400
915	267.174678	400	101.3841667	400
916	267.174678	400	101.3841667	400
917	267.174678	400	101.3841667	400
918	267.174678	400	101.3841667	400
919	267.174678	400	101.3841667	400
920	267.1598147	400	101.3841667	400
921	267.1598147	400	101.3841667	400
922	267.1539932	400	101.3841667	400
923	267.1589476	400	101.3941667	400
924	267.1426382	400	101.3386111	400
925	267.1883734	400	101.4386111	400
926	267.2046829	400	101.4941667	400
927	267.2041293	400	101.4741667	400
928	267.0706994	400	101.3141667	400
929	267.136302	400	101.3141667	400
930	267.0985519	400	101.2341667	400
931	267.0985519	400	101.2341667	400
932	267.0806579	400	101.1941667	400
933	267.0643484	400	101.1386111	400
934	267.0723336	400	101.1586111	400
935	267.0643484	400	101.1386111	400
936	267.056395	400	101.1386111	400
937	267.0518825	400	101.1586111	400
938	267.0518825	400	101.1586111	400
939	266.9239057	400	101.2286111	400
940	266.5456883	400	101.2286111	400
941	266.6112908	400	101.2286111	400
942	266.5377031	400	101.2086111	400
943	266.5377031	400	101.2086111	400
944	266.9245559	400	101.2086111	400
945	266.9245559	400	101.2086111	400
946	266.9325411	400	101.2286111	400
947	266.9469071	400	101.2286111	400
948	266.9202936	400	101.2286111	400
949	266.9433997	400	101.1786111	400
950	266.5568638	400	101.1586111	400
951	266.6782274	400	101.2341667	400
952	266.6860647	400	101.2841667	400
953	266.6596616	400	101.2641667	400
954	267.0465144	400	101.2641667	400
955	267.0168268	400	101.2841667	400
956	267.0168268	400	101.2841667	400
957	267.0005173	400	101.2286111	400
958	267.076412	400	101.2841667	400
959	266.9742622	400	101.1786111	400
960	267.0377531	400	101.2586111	400
961	266.906548	400	101.2586111	400
962	266.906548	400	101.2586111	400
963	266.906548	400	101.2586111	400
964	266.9148723	400	101.2941667	400
965	267.0004259	400	101.5241667	400
966	266.9396427	400	101.2408333	400
967	267.0130295	400	101.6241667	400
968	267.0130295	400	101.6241667	400
969	267.0168713	400	101.6241667	400
970	267.0150243	400	101.6441667	400
971	267.0150243	400	101.6441667	400
972	267.0150243	400	101.6441667	400
973	267.0267802	400	101.6441667	400
974	266.9816513	400	101.6108333	400
975	266.9894886	400	101.6608333	400
976	266.9777327	400	101.6608333	400
977	266.9498702	400	101.5352778	400
978	266.9498702	400	101.5352778	400
979	266.9643333	400	101.5352778	400
980	266.9717649	400	101.5352778	400
981	266.9797501	400	101.5552778	400
982	266.9562383	400	101.5552778	400
983	266.9640756	400	101.6052778	400
984	266.9640756	400	101.6052778	400
985	266.8968636	400	101.5352778	400
986	266.8865016	400	101.5352778	400
987	266.8865016	400	101.5352778	400
988	266.8865016	400	101.5352778	400
989	266.9302366	400	101.5352778	400
990	266.9048488	400	101.5552778	400
991	266.944742	400	101.5552778	400
992	266.9394738	400	101.5552778	400
993	266.9987006	400	101.6052778	400
994	267.0090627	400	101.6052778	400
995	266.9855509	400	101.6052778	400
996	266.9855509	400	101.6052778	400
997	267.022916	400	101.6219444	400
998	267.022916	400	101.6219444	400
999	267.022916	400	101.6219444	400
1000	267.022916	400	101.6219444	400
1001	267.0150787	400	101.5719444	400
1002	267.0268346	400	101.6052778	400
1003	267.0268346	400	101.6052778	400
1004	267.0442273	400	101.6886111	400
1005	267.031789	400	101.6052778	400
1006	267.057019	400	101.7386111	400
1007	267.0396263	400	101.6552778	400
1008	266.9950925	400	101.5819444	400
1009	267.0791316	400	101.6052778	400
1010	267.2605855	400	101.8052778	400
1011	267.2897341	400	101.9219444	400
1012	267.2969254	400	101.9052778	400
1013	267.280616	400	101.8497222	400
1014	267.2624167	400	101.7997222	400
1015	267.2624167	400	101.7997222	400
1016	267.2624167	400	101.7997222	400
1017	267.0544085	400	101.5997222	400
1018	267.070718	400	101.6552778	400
1019	267.0289933	400	101.6552778	400
1020	267.0193305	400	101.6663889	400
1021	267.1505356	400	101.6663889	400
1022	267.1622914	400	101.6663889	400
1023	267.1903568	400	101.7552778	400
1024	266.8105452	400	101.7719444	400
1025	266.8872327	400	101.8719444	400
1026	266.8637764	400	101.8719444	400
1027	266.9054978	400	101.7719444	400
1028	266.912827	400	101.7719444	400
1029	266.912827	400	101.7719444	400
1030	266.9291365	400	101.7719444	400
1031	266.9054978	400	101.7163889	400
1032	266.9296445	400	101.7719444	400
1033	266.9246901	400	101.7319444	400
1034	266.9453071	400	101.7319444	400
1035	266.9371934	400	101.6763889	400
1036	266.8924297	400	101.6763889	400
1037	266.9002669	400	101.6763889	400
1038	266.9597922	400	101.6763889	400
1039	266.9672238	400	101.6763889	400
1040	267.0041502	400	101.6763889	400
1041	266.9888814	400	101.6763889	400
1042	266.996313	400	101.6763889	400
1043	266.9771255	400	101.6430556	400
1044	266.9541694	400	101.5763889	400
1045	266.9620067	400	101.5763889	400
1046	267.0516184	400	101.7597222	400
1047	267.199182	400	101.8397222	400
1048	267.2066136	400	101.8397222	400
1049	267.2158819	400	101.8230556	400
1050	267.1995724	400	101.8230556	400
1051	267.1715238	400	101.8786111	400
1052	267.1715238	400	101.8786111	400
1053	267.1715238	400	101.8786111	400
1054	267.178853	400	101.8786111	400
1055	267.1937163	400	101.8786111	400
1056	267.2787467	400	101.9397222	400
1057	267.1969469	400	101.8397222	400
1058	267.2426822	400	101.9397222	400
1059	267.2392961	400	101.9097222	400
1060	267.2319669	400	101.9097222	400
1061	267.2438252	400	101.9452778	400
1062	267.2569759	400	101.9452778	400
1063	267.3032534	400	101.8897222	400
1064	267.4448917	400	101.9997222	400
1065	267.4469074	400	102.0497222	400
1066	267.4469074	400	102.0497222	400
1067	267.4452973	400	102.0497222	400
1068	267.4527289	400	102.0497222	400
1069	267.4716761	400	102.0663889	400
1070	267.4768571	400	102.0663889	400
1071	267.4694255	400	102.0663889	400
1072	267.3730281	400	101.9497222	400
1073	267.3919753	400	101.9663889	400
1074	267.3919753	400	101.9663889	400
1075	267.3320202	400	101.9163889	400
1076	267.313073	400	101.8997222	400
1077	267.4658253	400	101.8997222	400
1078	267.5068433	400	101.8997222	400
1079	267.441947	400	101.9030556	400
1080	267.4489882	400	101.9197222	400
1081	267.4489882	400	101.9197222	400
1082	267.4947336	400	101.9997222	400
1083	267.4645599	400	101.9997222	400
1084	267.4089394	400	101.9997222	400
1085	267.595765	400	101.9997222	400
1086	267.5908105	400	101.9997222	400
1087	267.5689204	400	102.0197222	400
1088	267.5689204	400	102.0197222	400
1089	267.5965264	400	101.9863889	400
1090	267.6225229	400	102.4197222	400
1091	267.6092243	400	102.4197222	400
1092	267.5217542	400	102.3397222	400
1093	267.4610458	400	101.8397222	400
1094	267.5447103	400	102.4063889	400
1095	267.3965318	400	101.8663889	400
1096	267.3965318	400	101.8663889	400
1097	267.3735757	400	101.7997222	400
1098	267.3785301	400	101.8197222	400
1099	267.4729447	400	101.8597222	400
1100	267.5336531	400	102.3597222	400
1101	267.4729447	400	101.8597222	400
1102	267.4729447	400	101.8597222	400
1103	267.5062258	400	101.8597222	400
1104	267.5347314	400	101.9263889	400
1105	267.5347314	400	101.9263889	400
1106	267.5347314	400	101.9263889	400
1107	267.5658745	400	102.4463889	400
1108	267.5842924	400	102.4463889	400
1109	267.4968223	400	102.4063889	400
1110	267.4361139	400	101.9063889	400
1111	267.594798	400	102.4063889	400
1112	267.5340895	400	101.9063889	400
1113	267.6215596	400	101.9463889	400
1114	267.6479009	400	101.9463889	400
1115	267.6482293	400	101.9463889	400
1116	267.5356041	400	101.8263889	400
1117	267.6380372	400	102.3263889	400
1118	267.6330828	400	102.2863889	400
1119	267.6330828	400	102.2863889	400
1120	267.6060295	400	102.2586111	400
1121	267.6060295	400	102.2586111	400
1122	267.5369773	400	102.2186111	400
1123	267.5369773	400	102.2186111	400
1124	267.4952527	400	102.2186111	400
1125	267.4768348	400	102.2186111	400
1126	267.3291243	400	102.0586111	400
1127	267.3892668	400	102.0586111	400
1128	267.3892668	400	102.0586111	400
1129	267.2247806	400	102.0586111	400
1130	267.2173489	400	102.0586111	400
1131	267.2173489	400	102.0586111	400
1132	267.2357668	400	102.0586111	400
1133	267.2904199	400	102.1252778	400
1134	267.2904199	400	102.1252778	400
1135	267.2904199	400	102.1252778	400
1136	267.2390303	400	102.1252778	400
1137	267.2353145	400	102.1052778	400
1138	267.2718943	400	102.1052778	400
1139	267.2718943	400	102.1052778	400
1140	267.2718943	400	102.1052778	400
1141	267.2839668	400	102.1052778	400
1142	267.2219814	400	102.0886111	400
1143	267.2219814	400	102.0886111	400
1144	267.2290226	400	102.1052778	400
1145	267.3135983	400	102.1052778	400
1146	267.3135983	400	102.1052778	400
1147	267.3156123	400	102.2252778	400
1148	267.3141733	400	101.7252778	400
1149	267.3748817	400	102.2252778	400
1150	267.3225084	400	102.2252778	400
1151	267.3611449	400	102.2252778	400
1152	267.3182938	400	102.2252778	400
1153	267.3257254	400	102.2252778	400
1154	267.3743845	400	102.2252778	400
1155	267.3611449	400	102.2252778	400
1156	267.4089368	400	102.2652778	400
1157	267.4172809	400	102.2252778	400
1158	267.4172809	400	102.2252778	400
1159	267.4113563	400	102.2252778	400
1160	267.4147557	400	102.2652778	400
1161	267.4425189	400	102.2252778	400
1162	267.4425189	400	102.2252778	400
1163	267.4247126	400	102.2252778	400
1164	267.4172809	400	102.2252778	400
1165	267.4172809	400	102.2252778	400
1166	267.4590056	400	102.2252778	400
1167	267.4369435	400	102.2586111	400
1168	267.4680484	400	102.2586111	400
1169	267.5514977	400	102.2586111	400
1170	267.5514977	400	102.2586111	400
1171	267.5556511	400	102.3252778	400
1172	267.5482807	400	102.2586111	400
1173	267.5482807	400	102.2586111	400
1174	267.6357507	400	102.2986111	400
1175	267.4063856	400	102.2586111	400
1176	267.2610649	400	102.2586111	400
1177	267.2523552	400	102.3252778	400
1178	267.2006267	400	102.2586111	400
1179	267.2950312	400	102.3252778	400
1180	267.2521801	400	102.3252778	400
1181	267.2521801	400	102.3252778	400
1182	267.2891065	400	102.3252778	400
1183	267.2151585	400	101.8252778	400
1184	267.2331577	400	101.7586111	400
1185	267.3784784	400	101.7586111	400
1186	267.3423894	400	101.8119444	400
1187	267.3423894	400	101.8119444	400
1188	267.3423894	400	101.8119444	400
1189	267.3852404	400	101.8119444	400
1190	267.5277487	400	102.4119444	400
1191	267.6429792	400	102.5919444	400
1192	267.5822708	400	102.0919444	400
1193	267.578555	400	102.0719444	400
1194	267.4902151	400	102.3719444	400
1195	267.4902151	400	102.3719444	400
1196	267.4939309	400	102.3919444	400
1197	267.5087942	400	102.4119444	400
1198	267.5087942	400	102.4119444	400
1199	267.5087942	400	102.4119444	400
1200	267.5183181	400	102.4752778	400
1201	267.4811268	400	102.4086111	400
1202	267.4204184	400	101.9086111	400
1203	267.4811268	400	102.4086111	400
1204	267.4352204	400	101.9752778	400
1205	267.4070648	400	102.0086111	400
1206	267.4070648	400	102.0086111	400
1207	267.4677732	400	102.5086111	400
1208	267.3953089	400	101.9752778	400
1209	267.3953089	400	101.9752778	400
1210	267.4412153	400	102.4086111	400
1211	267.4412153	400	102.4086111	400
1212	267.401663	400	101.9752778	400
1213	267.3753829	400	101.9086111	400
1214	267.3753829	400	101.9086111	400
1215	267.4081842	400	101.9086111	400
1216	267.4081842	400	101.9086111	400
1217	267.3984039	400	102.2086111	400
1218	267.3984039	400	102.2086111	400
1219	267.604075	400	102.2086111	400
1220	267.5433666	400	101.7086111	400
1221	267.5433666	400	101.7086111	400
1222	267.5518757	400	101.7386111	400
1223	267.6062301	400	102.2386111	400
1224	267.5861273	400	102.2386111	400
1225	267.5254189	400	101.7386111	400
1226	267.5312404	400	101.7386111	400
1227	267.4984392	400	101.6186111	400
1228	267.4984392	400	101.6186111	400
1229	267.4964235	400	101.7219444	400
1230	267.4484335	400	101.7219444	400
1231	267.4484335	400	101.7219444	400
1232	267.4397981	400	101.7219444	400
1233	267.4397981	400	101.7219444	400
1234	267.4339766	400	101.7219444	400
1235	267.4339766	400	101.7219444	400
1236	267.4866166	400	101.8752778	400
1237	267.5526541	400	102.0552778	400
1238	267.613196	400	102.0752778	400
1239	267.7285897	400	102.3752778	400
1240	267.7070882	400	102.4169444	400
1241	267.702637	400	102.3969444	400
1242	267.577463	400	102.3969444	400
1243	267.5892189	400	102.3969444	400
1244	267.6538709	400	102.6169444	400
1245	267.6475168	400	102.6169444	400
1246	267.7036075	400	102.6169444	400
1247	267.7036075	400	102.6169444	400
1248	267.7036075	400	102.6169444	400
1249	267.7076803	400	102.6169444	400
1250	267.7300872	400	102.6002778	400
1251	267.7798238	400	102.6002778	400
1252	267.7798238	400	102.6002778	400
1253	267.6745133	400	102.6002778	400
1254	267.7591696	400	102.6502778	400
1255	267.7907289	400	102.6002778	400
1256	267.8097912	400	102.6802778	400
1257	267.8215471	400	102.7136111	400
1258	267.7790674	400	102.6969444	400
1259	267.7712301	400	102.6636111	400
1260	267.8495561	400	102.8969444	400
1261	267.9502485	400	102.7169444	400
1262	267.8675064	400	102.6836111	400
1263	267.8316087	400	102.7169444	400
1264	267.8433645	400	102.7169444	400
1265	267.8870996	400	102.7169444	400
1266	267.8224324	400	102.5169444	400
1267	268.0208352	400	102.7302778	400
1268	267.8741516	400	102.7302778	400
1269	267.9555905	400	102.7302778	400
1270	268.0015643	400	102.7302778	400
1271	267.9518408	400	102.7302778	400
1272	267.9518408	400	102.7302778	400
1273	267.9063313	400	102.6102778	400
1274	267.9442989	400	102.6102778	400
1275	267.9063313	400	102.6102778	400
1276	267.958153	400	102.5769444	400
1277	267.832979	400	102.5769444	400
1278	267.832979	400	102.5769444	400
1279	267.7950114	400	102.5769444	400
1280	267.8624049	400	102.3769444	400
1281	267.9003725	400	102.3769444	400
1282	267.8767707	400	102.3436111	400
1283	267.8870485	400	102.3936111	400
1284	267.8870485	400	102.3936111	400
1285	267.8870485	400	102.3936111	400
1286	267.9307835	400	102.3936111	400
1287	267.9497307	400	102.4269444	400
1288	267.9059957	400	102.4269444	400
1289	267.9059957	400	102.4269444	400
1290	267.8813521	400	102.4102778	400
1291	267.9841312	400	102.4102778	400
1292	268.0063343	400	102.4102778	400
1293	268.0252474	400	102.4602778	400
1294	268.0030444	400	102.4602778	400
1295	267.9840972	400	102.4269444	400
1296	267.9922262	400	102.4269444	400
1297	268.0627149	400	102.6269444	400
1298	268.0209903	400	102.5269444	400
1299	268.0209903	400	102.5269444	400
1300	268.054904	400	102.7269444	400
1301	268.054904	400	102.7269444	400
1302	267.9441246	400	102.5669444	400
1303	267.9441246	400	102.5669444	400
1304	267.9441246	400	102.5669444	400
1305	267.9441246	400	102.5669444	400
1306	267.9556026	400	102.5669444	400
1307	267.9556026	400	102.5669444	400
1308	267.9556026	400	102.5669444	400
1309	267.8851139	400	102.3669444	400
1310	267.8851139	400	102.3669444	400
1311	267.8851139	400	102.3669444	400
1312	267.9040612	400	102.4002778	400
1313	267.8541559	400	102.2836111	400
1314	267.8541559	400	102.2836111	400
1315	267.8541559	400	102.2836111	400
1316	267.9055454	400	102.2836111	400
1317	267.9244927	400	102.3169444	400
1318	267.9244927	400	102.3169444	400
1319	267.9923392	400	102.3169444	400
1320	267.9923392	400	102.3169444	400
1321	267.9486597	400	102.2869444	400
1322	267.9730469	400	102.3702778	400
1323	267.9687034	400	102.3702778	400
1324	267.9996615	400	102.4536111	400
1325	267.9996615	400	102.4536111	400
1326	267.9687034	400	102.3702778	400
1327	267.9687034	400	102.3702778	400
1328	267.9687034	400	102.3702778	400
1329	267.9687034	400	102.3702778	400
1330	268.0148749	400	102.3836111	400
1331	268.0400582	400	102.4836111	400
1332	267.9728097	400	102.3836111	400
1333	267.9728097	400	102.3836111	400
1334	267.9802413	400	102.3836111	400
1335	267.9802413	400	102.3836111	400
1336	267.9802413	400	102.3836111	400
1337	267.9802413	400	102.3836111	400
1338	268.0474898	400	102.4836111	400
1339	268.037212	400	102.4336111	400
1340	268.037212	400	102.4336111	400
1341	268.037212	400	102.4336111	400
1342	268.0053932	400	102.3502778	400
1343	268.0053932	400	102.3502778	400
1344	268.0491282	400	102.3502778	400
1345	268.1196169	400	102.5502778	400
1346	268.0491282	400	102.3502778	400
1347	268.0561694	400	102.3669444	400
1348	268.068324	400	102.4169444	400
1349	268.0419349	400	102.4836111	400
1350	268.0522127	400	102.5336111	400
1351	268.1664365	400	102.7336111	400
1352	268.1124236	400	102.6836111	400
1353	268.0419349	400	102.4836111	400
1354	268.0175477	400	102.4002778	400
1355	267.9825562	400	102.3002778	400
1356	268.0051427	400	102.3502778	400
1357	268.1114967	400	102.6336111	400
1358	268.1114967	400	102.6336111	400
1359	268.0879849	400	102.6336111	400
1360	268.1449539	400	102.5836111	400
1361	268.1552317	400	102.6336111	400
1362	268.089463	400	102.5836111	400
1363	268.089463	400	102.5836111	400
1364	268.1082601	400	102.6002778	400
1365	267.9816807	400	102.4002778	400
1366	267.9939873	400	102.3002778	400
1367	268.050078	400	102.3002778	400
1368	268.0603558	400	102.3502778	400
1369	268.050078	400	102.3002778	400
1370	268.0623106	400	102.3336111	400
1371	268.0932687	400	102.4169444	400
1372	268.171189	400	102.6169444	400
1373	268.1221396	400	102.6336111	400
1374	268.0977524	400	102.5502778	400
1375	268.0907112	400	102.5336111	400
1376	268.0897672	400	102.5302778	400
1377	268.0901659	400	102.5802778	400
1378	267.9589608	400	102.5802778	400
1379	268.0150515	400	102.5802778	400
1380	267.9589608	400	102.5802778	400
1381	267.9589608	400	102.5802778	400
1382	267.9280028	400	102.4969444	400
1383	267.9280028	400	102.4969444	400
1384	267.9280028	400	102.4969444	400
1385	267.9280028	400	102.4969444	400
1386	267.9282806	400	102.4969444	400
1387	267.9282806	400	102.4969444	400
1388	267.9282806	400	102.4969444	400
1389	267.9282806	400	102.4969444	400
1390	267.9265733	400	102.4469444	400
1391	267.990906	400	102.5802778	400
1392	267.990906	400	102.5802778	400
1393	267.990906	400	102.5802778	400
1394	267.9838648	400	102.5636111	400
1395	267.9836845	400	102.5969444	400
1396	267.9931717	400	102.6636111	400
1397	268.1173355	400	102.6469444	400
1398	268.127384	400	102.6636111	400
1399	268.0873605	400	102.6302778	400
1400	268.0168718	400	102.4302778	400
1401	267.9378448	400	102.5136111	400
1402	267.8531347	400	102.4302778	400
1403	267.9920234	400	102.4602778	400
1404	267.8218858	400	102.4769444	400
1405	267.8601759	400	102.4469444	400
1406	267.7843821	400	102.4769444	400
1407	267.7843821	400	102.4769444	400
1408	267.7843821	400	102.4769444	400
1409	267.7843821	400	102.4769444	400
1410	267.7766984	400	102.4469444	400
1411	267.7656646	400	102.4302778	400
1412	267.7733483	400	102.4602778	400
1413	267.7551378	400	102.4602778	400
1414	267.7551378	400	102.4602778	400
1415	267.8073159	400	102.5436111	400
1416	267.8255264	400	102.5436111	400
1417	267.5976523	400	102.5436111	400
1418	267.6891149	400	102.5436111	400
1419	267.6345817	400	102.4602778	400
1420	267.6594908	400	102.4602778	400
1421	267.6594908	400	102.4602778	400
1422	267.7412906	400	102.5602778	400
1423	267.7412906	400	102.5602778	400
1424	267.7602744	400	102.5602778	400
1425	267.7602744	400	102.5602778	400
1426	267.9531964	400	102.6436111	400
1427	267.9542032	400	102.8102778	400
1428	268.0344089	400	102.9269444	400
1429	268.0344089	400	102.9269444	400
1430	267.9718219	400	102.8269444	400
1431	267.9848008	400	102.8269444	400
1432	267.9848008	400	102.8269444	400
1433	268.1065797	400	103.0869444	400
1434	268.0502576	400	103.0869444	400
1435	268.0177255	400	103.0869444	400
1436	268.0090902	400	103.0869444	400
1437	268.1594828	400	103.4136111	400
1438	268.1594828	400	103.4136111	400
1439	268.3777818	400	103.4136111	400
1440	268.3777818	400	103.4136111	400
1441	268.2959819	400	103.3136111	400
1442	268.0462336	400	103.3136111	400
1443	268.1515452	400	103.4136111	400
1444	268.1429098	400	103.4136111	400
1445	268.1990005	400	103.4136111	400
1446	268.2730784	400	103.4136111	400
1447	268.2730784	400	103.4136111	400
1448	268.3481528	400	103.4136111	400
1449	268.3246411	400	103.4136111	400
1450	268.329169	400	103.4136111	400
1451	268.329169	400	103.4136111	400
1452	268.2719275	400	103.3525	400
1453	268.2719275	400	103.3525	400
1454	268.2789297	400	103.2969444	400
1455	268.2789297	400	103.2969444	400
1456	268.2254174	400	103.2969444	400
1457	268.2989073	400	103.5036111	400
1458	268.2989073	400	103.5036111	400
1459	268.3067445	400	103.5202778	400
1460	268.4117727	400	103.5202778	400
1461	268.3700318	400	103.5202778	400
1462	268.3792407	400	103.5202778	400
1463	268.3792407	400	103.5202778	400
1464	268.2752378	400	103.4202778	400
1465	268.3570376	400	103.5202778	400
1466	268.3396996	400	103.5202778	400
1467	268.3396996	400	103.5202778	400
1468	268.3396996	400	103.5202778	400
1469	268.213449	400	103.5202778	400
1470	268.213449	400	103.5202778	400
1471	268.2084945	400	103.5202778	400
1472	268.1818293	400	103.5202778	400
1473	268.2030869	400	103.5202778	400
1474	268.2068027	400	103.5202778	400
1475	268.2005396	400	103.5202778	400
1476	268.252471	400	103.7202778	400
1477	268.2057919	400	103.6202778	400
1478	268.2020761	400	103.6202778	400
1479	268.1950349	400	103.6036111	400
1480	268.1731758	400	103.5202778	400
1481	268.2111846	400	103.6202778	400
1482	268.2111846	400	103.6202778	400
1483	268.2111846	400	103.6202778	400
1484	268.2111846	400	103.6202778	400
1485	268.1522892	400	103.6202778	400
1486	268.034715	400	103.5202778	400
1487	268.0465027	400	103.4202778	400
1488	268.0518858	400	103.4202778	400
1489	268.0753975	400	103.4202778	400
1490	268.080352	400	103.4202778	400
1491	267.9707489	400	103.4202778	400
1492	267.9883828	400	103.4702778	400
1493	267.9403629	400	103.4036111	400
1494	268.0037406	400	103.2436111	400
1495	268.0807797	400	103.4036111	400
1496	268.0857341	400	103.4036111	400
1497	267.9114009	400	103.4036111	400
1498	267.9789696	400	103.4036111	400
1499	267.8078325	400	103.4036111	400
1500	267.7373438	400	103.2036111	400
1501	267.7493775	400	103.2036111	400
1502	267.7493775	400	103.2036111	400
1503	267.7017236	400	103.2591667	400
1504	267.7578143	400	103.2591667	400
1505	267.7578143	400	103.2591667	400
1506	267.8164313	400	103.1591667	400
1507	267.686609	400	102.9991667	400
1508	267.7191879	400	102.9991667	400
1509	267.8739047	400	102.9991667	400
1510	267.9885058	400	103.2191667	400
1511	267.9684868	400	103.2191667	400
1512	267.9684868	400	103.2191667	400
1513	268.0085388	400	103.3525	400
1514	268.0795031	400	103.4525	400
1515	268.1303461	400	103.5691667	400
1516	268.0993881	400	103.4858333	400
1517	268.0993881	400	103.4858333	400
1518	267.9129699	400	103.3658333	400
1519	267.9129699	400	103.3658333	400
1520	267.9129699	400	103.3658333	400
1521	267.9292731	400	103.3658333	400
1522	267.9292731	400	103.3658333	400
1523	267.9292731	400	103.3658333	400
1524	267.9292731	400	103.3658333	400
1525	267.9292731	400	103.3658333	400
1526	267.9292731	400	103.3658333	400
1527	267.841803	400	103.4858333	400
1528	267.841803	400	103.4858333	400
1529	267.833674	400	103.4858333	400
1530	267.83947	400	103.6458333	400
1531	267.9400725	400	103.4458333	400
1532	267.8972993	400	103.3258333	400
1533	267.8737876	400	103.3258333	400
1534	268.0049926	400	103.3258333	400
